f_departure_airport_code,f_destination_airport_code,f_airline_code,f_currency_code,f_aircraft_code,f_departure_date,f_arrival_date,f_cabin_class,f_trip_type,f_flight_duration,f_total_amount_fare_total,f_num_of_last_seats
SIN,BLR,SQ,SGD,B787-10,2026-06-18T20:50:00,2026-06-19T01:05:00,ECONOMY,O,255,235.5,494
BLR,SIN,SQ,INR,B787-10,2026-06-18T01:30:00,2026-06-18T05:55:00,ECONOMY,O,265,17129.2,149
SIN,BLR,SQ,SGD,A350-900,2026-06-19T21:55:00,2026-06-20T02:10:00,ECONOMY,O,255,249.0,335
BLR,SIN,SQ,INR,A350-900,2026-06-19T02:35:00,2026-06-19T07:00:00,ECONOMY,O,265,18111.12,159
SIN,BLR,SQ,SGD,B787-10,2026-06-20T22:00:00,2026-06-21T02:15:00,ECONOMY,O,255,239.0,297
BLR,SIN,SQ,INR,B787-10,2026-06-20T23:15:00,2026-06-21T03:40:00,ECONOMY,O,265,17383.77,370
SIN,BLR,SQ,SGD,A350-900,2026-06-21T20:05:00,2026-06-22T00:20:00,ECONOMY,O,255,241.5,349
BLR,SIN,SQ,INR,A350-900,2026-06-21T00:20:00,2026-06-21T04:45:00,ECONOMY,O,265,17565.61,138
SIN,BLR,SQ,SGD,B787-10,2026-06-22T21:10:00,2026-06-23T01:25:00,ECONOMY,O,255,233.0,447
BLR,SIN,SQ,INR,B787-10,2026-06-22T01:25:00,2026-06-22T05:50:00,ECONOMY,O,265,16947.36,248
SIN,BLR,SQ,SGD,A350-900,2026-06-23T22:15:00,2026-06-24T02:30:00,ECONOMY,O,255,231.5,67
BLR,SIN,SQ,INR,A350-900,2026-06-23T02:30:00,2026-06-23T06:55:00,ECONOMY,O,265,16838.25,207
SIN,BLR,SQ,SGD,B787-10,2026-06-24T20:50:00,2026-06-25T01:05:00,ECONOMY,O,255,234.0,220
BLR,SIN,SQ,INR,B787-10,2026-06-24T23:35:00,2026-06-25T04:00:00,ECONOMY,O,265,17020.09,411
SIN,BLR,SQ,SGD,A350-900,2026-06-25T21:55:00,2026-06-26T02:10:00,ECONOMY,O,255,228.0,399
BLR,SIN,SQ,INR,A350-900,2026-06-25T00:15:00,2026-06-25T04:40:00,ECONOMY,O,265,16583.68,54
SIN,BLR,SQ,SGD,B787-10,2026-06-26T22:00:00,2026-06-27T02:15:00,ECONOMY,O,255,241.5,106
BLR,SIN,SQ,INR,B787-10,2026-06-26T01:20:00,2026-06-26T05:45:00,ECONOMY,O,265,17565.61,288
SIN,BLR,SQ,SGD,A350-900,2026-06-27T20:05:00,2026-06-28T00:20:00,ECONOMY,O,255,244.0,32
BLR,SIN,SQ,INR,A350-900,2026-06-27T02:25:00,2026-06-27T06:50:00,ECONOMY,O,265,17747.45,419
SIN,BLR,SQ,SGD,B787-10,2026-06-28T21:10:00,2026-06-29T01:25:00,ECONOMY,O,255,246.5,470
BLR,SIN,SQ,INR,B787-10,2026-06-28T23:30:00,2026-06-29T03:55:00,ECONOMY,O,265,17929.29,400
SIN,BLR,SQ,SGD,A350-900,2026-06-29T22:15:00,2026-06-30T02:30:00,ECONOMY,O,255,238.0,344
BLR,SIN,SQ,INR,A350-900,2026-06-29T00:35:00,2026-06-29T05:00:00,ECONOMY,O,265,17311.03,53
SIN,BLR,SQ,SGD,B787-10,2026-06-30T20:50:00,2026-07-01T01:05:00,ECONOMY,O,255,224.0,36
BLR,SIN,SQ,INR,B787-10,2026-06-30T01:15:00,2026-06-30T05:40:00,ECONOMY,O,265,16292.74,291
SIN,BLR,SQ,SGD,A350-900,2026-07-01T21:55:00,2026-07-02T02:10:00,ECONOMY,O,255,244.5,106
BLR,SIN,SQ,INR,A350-900,2026-07-01T00:20:00,2026-07-01T04:45:00,ECONOMY,O,265,17783.82,472
SIN,BLR,SQ,SGD,B787-10,2026-07-02T22:00:00,2026-07-03T02:15:00,ECONOMY,O,255,251.0,45
BLR,SIN,SQ,INR,B787-10,2026-07-02T01:25:00,2026-07-02T05:50:00,ECONOMY,O,265,18256.6,118
SIN,BLR,SQ,SGD,A350-900,2026-07-03T20:05:00,2026-07-04T00:20:00,ECONOMY,O,255,264.5,64
BLR,SIN,SQ,INR,A350-900,2026-07-03T02:30:00,2026-07-03T06:55:00,ECONOMY,O,265,19238.52,201
SIN,BLR,SQ,SGD,B787-10,2026-07-04T21:10:00,2026-07-05T01:25:00,ECONOMY,O,255,267.0,228
BLR,SIN,SQ,INR,B787-10,2026-07-04T23:35:00,2026-07-05T04:00:00,ECONOMY,O,265,19420.36,194
SIN,BLR,SQ,SGD,A350-900,2026-07-05T22:15:00,2026-07-06T02:30:00,ECONOMY,O,255,257.0,78
BLR,SIN,SQ,INR,A350-900,2026-07-05T00:15:00,2026-07-05T04:40:00,ECONOMY,O,265,18693.01,326
SIN,BLR,SQ,SGD,B787-10,2026-07-06T20:50:00,2026-07-07T01:05:00,ECONOMY,O,255,248.5,139
BLR,SIN,SQ,INR,B787-10,2026-07-06T01:20:00,2026-07-06T05:45:00,ECONOMY,O,265,18074.76,64
SIN,BLR,SQ,SGD,A350-900,2026-07-07T21:55:00,2026-07-08T02:10:00,ECONOMY,O,255,247.0,387
BLR,SIN,SQ,INR,A350-900,2026-07-07T02:25:00,2026-07-07T06:50:00,ECONOMY,O,265,17965.65,106
SIN,BLR,SQ,SGD,B787-10,2026-07-08T22:00:00,2026-07-09T02:15:00,ECONOMY,O,255,249.5,345
BLR,SIN,SQ,INR,B787-10,2026-07-08T23:30:00,2026-07-09T03:55:00,ECONOMY,O,265,18147.49,96
SIN,BLR,SQ,SGD,A350-900,2026-07-09T20:05:00,2026-07-10T00:20:00,ECONOMY,O,255,256.0,303
BLR,SIN,SQ,INR,A350-900,2026-07-09T00:35:00,2026-07-09T05:00:00,ECONOMY,O,265,18620.27,128
SIN,BLR,SQ,SGD,B787-10,2026-07-10T21:10:00,2026-07-11T01:25:00,ECONOMY,O,255,257.0,217
BLR,SIN,SQ,INR,B787-10,2026-07-10T01:15:00,2026-07-10T05:40:00,ECONOMY,O,265,18693.01,343
SIN,BLR,SQ,SGD,A350-900,2026-07-11T22:15:00,2026-07-12T02:30:00,ECONOMY,O,255,259.5,422
BLR,SIN,SQ,INR,A350-900,2026-07-11T02:20:00,2026-07-11T06:45:00,ECONOMY,O,265,18874.85,163
SIN,BLR,SQ,SGD,B787-10,2026-07-12T20:50:00,2026-07-13T01:05:00,ECONOMY,O,255,262.0,44
BLR,SIN,SQ,INR,B787-10,2026-07-12T23:25:00,2026-07-13T03:50:00,ECONOMY,O,265,19056.69,88
SIN,BLR,SQ,SGD,A350-900,2026-07-13T21:55:00,2026-07-14T02:10:00,ECONOMY,O,255,253.5,76
BLR,SIN,SQ,INR,A350-900,2026-07-13T00:30:00,2026-07-13T04:55:00,ECONOMY,O,265,18438.43,352
SIN,BLR,SQ,SGD,B787-10,2026-07-14T22:00:00,2026-07-15T02:15:00,ECONOMY,O,255,252.0,422
BLR,SIN,SQ,INR,B787-10,2026-07-14T01:35:00,2026-07-14T06:00:00,ECONOMY,O,265,18329.33,43
SIN,BLR,SQ,SGD,A350-900,2026-07-15T20:05:00,2026-07-16T00:20:00,ECONOMY,O,255,242.0,106
BLR,SIN,SQ,INR,A350-900,2026-07-15T02:15:00,2026-07-15T06:40:00,ECONOMY,O,265,17601.98,178
SIN,BLR,SQ,SGD,B787-10,2026-07-16T21:10:00,2026-07-17T01:25:00,ECONOMY,O,255,248.5,178
BLR,SIN,SQ,INR,B787-10,2026-07-16T23:20:00,2026-07-17T03:45:00,ECONOMY,O,265,18074.76,160
SIN,BLR,SQ,SGD,A350-900,2026-07-17T22:15:00,2026-07-18T02:30:00,ECONOMY,O,255,262.0,80
BLR,SIN,SQ,INR,A350-900,2026-07-17T00:25:00,2026-07-17T04:50:00,ECONOMY,O,265,19056.69,12
SIN,BLR,SQ,SGD,B787-10,2026-07-18T20:50:00,2026-07-19T01:05:00,ECONOMY,O,255,264.5,323
BLR,SIN,SQ,INR,B787-10,2026-07-18T01:30:00,2026-07-18T05:55:00,ECONOMY,O,265,19238.52,41
SIN,BLR,SQ,SGD,A350-900,2026-07-19T21:55:00,2026-07-20T02:10:00,ECONOMY,O,255,267.0,296
BLR,SIN,SQ,INR,A350-900,2026-07-19T02:35:00,2026-07-19T07:00:00,ECONOMY,O,265,19420.36,91
SIN,BLR,SQ,SGD,B787-10,2026-07-20T22:00:00,2026-07-21T02:15:00,ECONOMY,O,255,246.0,52
BLR,SIN,SQ,INR,B787-10,2026-07-20T23:15:00,2026-07-21T03:40:00,ECONOMY,O,265,17892.92,400
SIN,BLR,SQ,SGD,A350-900,2026-07-21T20:05:00,2026-07-22T00:20:00,ECONOMY,O,255,244.5,114
BLR,SIN,SQ,INR,A350-900,2026-07-21T00:20:00,2026-07-21T04:45:00,ECONOMY,O,265,17783.82,10
SIN,BLR,SQ,SGD,B787-10,2026-07-22T21:10:00,2026-07-23T01:25:00,ECONOMY,O,255,247.0,70
BLR,SIN,SQ,INR,B787-10,2026-07-22T01:25:00,2026-07-22T05:50:00,ECONOMY,O,265,17965.65,279
SIN,BLR,SQ,SGD,A350-900,2026-07-23T22:15:00,2026-07-24T02:30:00,ECONOMY,O,255,253.5,189
BLR,SIN,SQ,INR,A350-900,2026-07-23T02:30:00,2026-07-23T06:55:00,ECONOMY,O,265,18438.43,233
SIN,BLR,SQ,SGD,B787-10,2026-07-24T20:50:00,2026-07-25T01:05:00,ECONOMY,O,255,267.0,15
BLR,SIN,SQ,INR,B787-10,2026-07-24T23:35:00,2026-07-25T04:00:00,ECONOMY,O,265,19420.36,112
SIN,BLR,SQ,SGD,A350-900,2026-07-25T21:55:00,2026-07-26T02:10:00,ECONOMY,O,255,257.0,19
BLR,SIN,SQ,INR,A350-900,2026-07-25T00:15:00,2026-07-25T04:40:00,ECONOMY,O,265,18693.01,80
SIN,BLR,SQ,SGD,B787-10,2026-07-26T22:00:00,2026-07-27T02:15:00,ECONOMY,O,255,259.5,99
BLR,SIN,SQ,INR,B787-10,2026-07-26T01:20:00,2026-07-26T05:45:00,ECONOMY,O,265,18874.85,235
SIN,BLR,SQ,SGD,A350-900,2026-07-27T20:05:00,2026-07-28T00:20:00,ECONOMY,O,255,251.0,167
BLR,SIN,SQ,INR,A350-900,2026-07-27T02:25:00,2026-07-27T06:50:00,ECONOMY,O,265,18256.6,237
SIN,BLR,SQ,SGD,B787-10,2026-07-28T21:10:00,2026-07-29T01:25:00,ECONOMY,O,255,249.5,414
BLR,SIN,SQ,INR,B787-10,2026-07-28T23:30:00,2026-07-29T03:55:00,ECONOMY,O,265,18147.49,135
SIN,BLR,SQ,SGD,A350-900,2026-07-29T22:15:00,2026-07-30T02:30:00,ECONOMY,O,255,252.0,453
BLR,SIN,SQ,INR,A350-900,2026-07-29T00:35:00,2026-07-29T05:00:00,ECONOMY,O,265,18329.33,218
SIN,BLR,SQ,SGD,B787-10,2026-07-30T20:50:00,2026-07-31T01:05:00,ECONOMY,O,255,246.0,106
BLR,SIN,SQ,INR,B787-10,2026-07-30T01:15:00,2026-07-30T05:40:00,ECONOMY,O,265,17892.92,83
SIN,BLR,SQ,SGD,A350-900,2026-07-31T21:55:00,2026-08-01T02:10:00,ECONOMY,O,255,259.5,124
BLR,SIN,SQ,INR,A350-900,2026-07-31T02:20:00,2026-07-31T06:45:00,ECONOMY,O,265,18874.85,200
SIN,BLR,SQ,SGD,A350-900,2026-08-01T21:55:00,2026-08-02T02:10:00,ECONOMY,O,255,254.5,179
BLR,SIN,SQ,INR,A350-900,2026-08-01T00:20:00,2026-08-01T04:45:00,ECONOMY,O,265,18511.17,316
SIN,BLR,SQ,SGD,B787-10,2026-08-02T22:00:00,2026-08-03T02:15:00,ECONOMY,O,255,257.0,457
BLR,SIN,SQ,INR,B787-10,2026-08-02T01:25:00,2026-08-02T05:50:00,ECONOMY,O,265,18693.01,213
SIN,BLR,SQ,SGD,A350-900,2026-08-03T20:05:00,2026-08-04T00:20:00,ECONOMY,O,255,248.5,65
BLR,SIN,SQ,INR,A350-900,2026-08-03T02:30:00,2026-08-03T06:55:00,ECONOMY,O,265,18074.76,217
SIN,BLR,SQ,SGD,B787-10,2026-08-04T21:10:00,2026-08-05T01:25:00,ECONOMY,O,255,247.0,50
BLR,SIN,SQ,INR,B787-10,2026-08-04T23:35:00,2026-08-05T04:00:00,ECONOMY,O,265,17965.65,41
SIN,BLR,SQ,SGD,A350-900,2026-08-05T22:15:00,2026-08-06T02:30:00,ECONOMY,O,255,237.0,24
BLR,SIN,SQ,INR,A350-900,2026-08-05T00:15:00,2026-08-05T04:40:00,ECONOMY,O,265,17238.3,71
SIN,BLR,SQ,SGD,B787-10,2026-08-06T20:50:00,2026-08-07T01:05:00,ECONOMY,O,255,243.5,164
BLR,SIN,SQ,INR,B787-10,2026-08-06T01:20:00,2026-08-06T05:45:00,ECONOMY,O,265,17711.08,293
SIN,BLR,SQ,SGD,A350-900,2026-08-07T21:55:00,2026-08-08T02:10:00,ECONOMY,O,255,257.0,218
BLR,SIN,SQ,INR,A350-900,2026-08-07T02:25:00,2026-08-07T06:50:00,ECONOMY,O,265,18693.01,329
SIN,BLR,SQ,SGD,B787-10,2026-08-08T22:00:00,2026-08-09T02:15:00,ECONOMY,O,255,259.5,196
BLR,SIN,SQ,INR,B787-10,2026-08-08T23:30:00,2026-08-09T03:55:00,ECONOMY,O,265,18874.85,451
SIN,BLR,SQ,SGD,A350-900,2026-08-09T20:05:00,2026-08-10T00:20:00,ECONOMY,O,255,262.0,139
BLR,SIN,SQ,INR,A350-900,2026-08-09T00:35:00,2026-08-09T05:00:00,ECONOMY,O,265,19056.69,136
SIN,BLR,SQ,SGD,B787-10,2026-08-10T21:10:00,2026-08-11T01:25:00,ECONOMY,O,255,241.0,301
BLR,SIN,SQ,INR,B787-10,2026-08-10T01:15:00,2026-08-10T05:40:00,ECONOMY,O,265,17529.24,123
SIN,BLR,SQ,SGD,A350-900,2026-08-11T22:15:00,2026-08-12T02:30:00,ECONOMY,O,255,239.5,208
BLR,SIN,SQ,INR,A350-900,2026-08-11T02:20:00,2026-08-11T06:45:00,ECONOMY,O,265,17420.14,22
SIN,BLR,SQ,SGD,B787-10,2026-08-12T20:50:00,2026-08-13T01:05:00,ECONOMY,O,255,242.0,280
BLR,SIN,SQ,INR,B787-10,2026-08-12T23:25:00,2026-08-13T03:50:00,ECONOMY,O,265,17601.98,98
SIN,BLR,SQ,SGD,A350-900,2026-08-13T21:55:00,2026-08-14T02:10:00,ECONOMY,O,255,248.5,224
BLR,SIN,SQ,INR,A350-900,2026-08-13T00:30:00,2026-08-13T04:55:00,ECONOMY,O,265,18074.76,453
SIN,BLR,SQ,SGD,B787-10,2026-08-14T22:00:00,2026-08-15T02:15:00,ECONOMY,O,255,262.0,287
BLR,SIN,SQ,INR,B787-10,2026-08-14T01:35:00,2026-08-14T06:00:00,ECONOMY,O,265,19056.69,456
SIN,BLR,SQ,SGD,A350-900,2026-08-15T20:05:00,2026-08-16T00:20:00,ECONOMY,O,255,252.0,483
BLR,SIN,SQ,INR,A350-900,2026-08-15T02:15:00,2026-08-15T06:40:00,ECONOMY,O,265,18329.33,490
SIN,BLR,SQ,SGD,B787-10,2026-08-16T21:10:00,2026-08-17T01:25:00,ECONOMY,O,255,254.5,212
BLR,SIN,SQ,INR,B787-10,2026-08-16T23:20:00,2026-08-17T03:45:00,ECONOMY,O,265,18511.17,83
SIN,BLR,SQ,SGD,A350-900,2026-08-17T22:15:00,2026-08-18T02:30:00,ECONOMY,O,255,246.0,34
BLR,SIN,SQ,INR,A350-900,2026-08-17T00:25:00,2026-08-17T04:50:00,ECONOMY,O,265,17892.92,110
SIN,BLR,SQ,SGD,B787-10,2026-08-18T20:50:00,2026-08-19T01:05:00,ECONOMY,O,255,244.5,185
BLR,SIN,SQ,INR,B787-10,2026-08-18T01:30:00,2026-08-18T05:55:00,ECONOMY,O,265,17783.82,436
SIN,BLR,SQ,SGD,A350-900,2026-08-19T21:55:00,2026-08-20T02:10:00,ECONOMY,O,255,247.0,126
BLR,SIN,SQ,INR,A350-900,2026-08-19T02:35:00,2026-08-19T07:00:00,ECONOMY,O,265,17965.65,175
SIN,BLR,SQ,SGD,B787-10,2026-08-20T22:00:00,2026-08-21T02:15:00,ECONOMY,O,255,241.0,50
BLR,SIN,SQ,INR,B787-10,2026-08-20T23:15:00,2026-08-21T03:40:00,ECONOMY,O,265,17529.24,438
SIN,BLR,SQ,SGD,A350-900,2026-08-21T20:05:00,2026-08-22T00:20:00,ECONOMY,O,255,254.5,353
BLR,SIN,SQ,INR,A350-900,2026-08-21T00:20:00,2026-08-21T04:45:00,ECONOMY,O,265,18511.17,433
SIN,BLR,SQ,SGD,B787-10,2026-08-22T21:10:00,2026-08-23T01:25:00,ECONOMY,O,255,257.0,375
BLR,SIN,SQ,INR,B787-10,2026-08-22T01:25:00,2026-08-22T05:50:00,ECONOMY,O,265,18693.01,129
SIN,BLR,SQ,SGD,A350-900,2026-08-23T22:15:00,2026-08-24T02:30:00,ECONOMY,O,255,259.5,106
BLR,SIN,SQ,INR,A350-900,2026-08-23T02:30:00,2026-08-23T06:55:00,ECONOMY,O,265,18874.85,154
SIN,BLR,SQ,SGD,B787-10,2026-08-24T20:50:00,2026-08-25T01:05:00,ECONOMY,O,255,251.0,225
BLR,SIN,SQ,INR,B787-10,2026-08-24T23:35:00,2026-08-25T04:00:00,ECONOMY,O,265,18256.6,238
SIN,BLR,SQ,SGD,A350-900,2026-08-25T21:55:00,2026-08-26T02:10:00,ECONOMY,O,255,237.0,322
BLR,SIN,SQ,INR,A350-900,2026-08-25T00:15:00,2026-08-25T04:40:00,ECONOMY,O,265,17238.3,139
SIN,BLR,SQ,SGD,B787-10,2026-08-26T22:00:00,2026-08-27T02:15:00,ECONOMY,O,255,239.5,361
BLR,SIN,SQ,INR,B787-10,2026-08-26T01:20:00,2026-08-26T05:45:00,ECONOMY,O,265,17420.14,386
SIN,BLR,SQ,SGD,A350-900,2026-08-27T20:05:00,2026-08-28T00:20:00,ECONOMY,O,255,246.0,327
BLR,SIN,SQ,INR,A350-900,2026-08-27T02:25:00,2026-08-27T06:50:00,ECONOMY,O,265,17892.92,481
SIN,BLR,SQ,SGD,B787-10,2026-08-28T21:10:00,2026-08-29T01:25:00,ECONOMY,O,255,259.5,146
BLR,SIN,SQ,INR,B787-10,2026-08-28T23:30:00,2026-08-29T03:55:00,ECONOMY,O,265,18874.85,333
SIN,BLR,SQ,SGD,A350-900,2026-08-29T22:15:00,2026-08-30T02:30:00,ECONOMY,O,255,262.0,346
BLR,SIN,SQ,INR,A350-900,2026-08-29T00:35:00,2026-08-29T05:00:00,ECONOMY,O,265,19056.69,282
SIN,BCN,SQ,SGD,A350-900,2026-05-30T23:50:00,2026-05-31T13:30:00,ECONOMY,O,820,788.0,126
BCN,SIN,SQ,EUR,A350-900,2026-05-30T12:15:00,2026-05-31T01:15:00,ECONOMY,O,780,528.01,315
SIN,BCN,SQ,SGD,B777-300ER,2026-05-31T00:55:00,2026-05-31T14:35:00,ECONOMY,O,820,790.5,377
BCN,SIN,SQ,EUR,B777-300ER,2026-05-31T13:20:00,2026-06-01T02:20:00,ECONOMY,O,780,529.68,103
SIN,BCN,SQ,SGD,B777-300ER,2026-06-01T00:55:00,2026-06-01T14:35:00,ECONOMY,O,820,734.5,177
BCN,SIN,SQ,EUR,B777-300ER,2026-06-01T11:20:00,2026-06-02T00:20:00,ECONOMY,O,780,492.16,451
SIN,BCN,SQ,SGD,A350-900,2026-06-02T01:00:00,2026-06-02T14:40:00,ECONOMY,O,820,722.0,212
BCN,SIN,SQ,EUR,A350-900,2026-06-02T12:25:00,2026-06-03T01:25:00,ECONOMY,O,780,483.78,350
SIN,BCN,SQ,SGD,B777-300ER,2026-06-03T23:05:00,2026-06-04T12:45:00,ECONOMY,O,820,724.5,158
BCN,SIN,SQ,EUR,B777-300ER,2026-06-03T13:30:00,2026-06-04T02:30:00,ECONOMY,O,780,485.46,411
SIN,BCN,SQ,SGD,A350-900,2026-06-04T00:10:00,2026-06-04T13:50:00,ECONOMY,O,820,742.0,192
BCN,SIN,SQ,EUR,A350-900,2026-06-04T10:35:00,2026-06-04T23:35:00,ECONOMY,O,780,497.18,422
SIN,BCN,SQ,SGD,B777-300ER,2026-06-05T01:15:00,2026-06-05T14:55:00,ECONOMY,O,820,766.0,161
BCN,SIN,SQ,EUR,B777-300ER,2026-06-05T11:15:00,2026-06-06T00:15:00,ECONOMY,O,780,513.27,83
SIN,BCN,SQ,SGD,A350-900,2026-06-06T23:50:00,2026-06-07T13:30:00,ECONOMY,O,820,768.5,374
BCN,SIN,SQ,EUR,A350-900,2026-06-06T12:20:00,2026-06-07T01:20:00,ECONOMY,O,780,514.94,410
SIN,BCN,SQ,SGD,B777-300ER,2026-06-07T00:55:00,2026-06-07T14:35:00,ECONOMY,O,820,771.0,283
BCN,SIN,SQ,EUR,B777-300ER,2026-06-07T13:25:00,2026-06-08T02:25:00,ECONOMY,O,780,516.62,51
SIN,BCN,SQ,SGD,A350-900,2026-06-08T01:00:00,2026-06-08T14:40:00,ECONOMY,O,820,739.5,221
BCN,SIN,SQ,EUR,A350-900,2026-06-08T10:30:00,2026-06-08T23:30:00,ECONOMY,O,780,495.51,110
SIN,BCN,SQ,SGD,B777-300ER,2026-06-09T23:05:00,2026-06-10T12:45:00,ECONOMY,O,820,727.0,54
BCN,SIN,SQ,EUR,B777-300ER,2026-06-09T11:35:00,2026-06-10T00:35:00,ECONOMY,O,780,487.13,91
SIN,BCN,SQ,SGD,A350-900,2026-06-10T00:10:00,2026-06-10T13:50:00,ECONOMY,O,820,717.0,26
BCN,SIN,SQ,EUR,A350-900,2026-06-10T12:15:00,2026-06-11T01:15:00,ECONOMY,O,780,480.43,82
SIN,BCN,SQ,SGD,B777-300ER,2026-06-11T01:15:00,2026-06-11T14:55:00,ECONOMY,O,820,734.5,23
BCN,SIN,SQ,EUR,B777-300ER,2026-06-11T13:20:00,2026-06-12T02:20:00,ECONOMY,O,780,492.16,442
SIN,BCN,SQ,SGD,A350-900,2026-06-12T23:50:00,2026-06-13T13:30:00,ECONOMY,O,820,771.0,166
BCN,SIN,SQ,EUR,A350-900,2026-06-12T10:25:00,2026-06-12T23:25:00,ECONOMY,O,780,516.62,232
SIN,BCN,SQ,SGD,B777-300ER,2026-06-13T00:55:00,2026-06-13T14:35:00,ECONOMY,O,820,773.5,141
BCN,SIN,SQ,EUR,B777-300ER,2026-06-13T11:30:00,2026-06-14T00:30:00,ECONOMY,O,780,518.29,347
SIN,BCN,SQ,SGD,A350-900,2026-06-14T01:00:00,2026-06-14T14:40:00,ECONOMY,O,820,776.0,413
BCN,SIN,SQ,EUR,A350-900,2026-06-14T12:35:00,2026-06-15T01:35:00,ECONOMY,O,780,519.97,385
SIN,BCN,SQ,SGD,B777-300ER,2026-06-15T23:05:00,2026-06-16T12:45:00,ECONOMY,O,820,732.0,385
BCN,SIN,SQ,EUR,B777-300ER,2026-06-15T13:15:00,2026-06-16T02:15:00,ECONOMY,O,780,490.48,56
SIN,BCN,SQ,SGD,A350-900,2026-06-16T00:10:00,2026-06-16T13:50:00,ECONOMY,O,820,719.5,116
BCN,SIN,SQ,EUR,A350-900,2026-06-16T10:20:00,2026-06-16T23:20:00,ECONOMY,O,780,482.11,117
SIN,BCN,SQ,SGD,B777-300ER,2026-06-17T01:15:00,2026-06-17T14:55:00,ECONOMY,O,820,722.0,274
BCN,SIN,SQ,EUR,B777-300ER,2026-06-17T11:25:00,2026-06-18T00:25:00,ECONOMY,O,780,483.78,214
SIN,BCN,SQ,SGD,A350-900,2026-06-18T23:50:00,2026-06-19T13:30:00,ECONOMY,O,820,739.5,88
BCN,SIN,SQ,EUR,A350-900,2026-06-18T12:30:00,2026-06-19T01:30:00,ECONOMY,O,780,495.51,164
SIN,BCN,SQ,SGD,B777-300ER,2026-06-19T00:55:00,2026-06-19T14:35:00,ECONOMY,O,820,776.0,280
BCN,SIN,SQ,EUR,B777-300ER,2026-06-19T13:35:00,2026-06-20T02:35:00,ECONOMY,O,780,519.97,485
SIN,BCN,SQ,SGD,A350-900,2026-06-20T01:00:00,2026-06-20T14:40:00,ECONOMY,O,820,766.0,494
BCN,SIN,SQ,EUR,A350-900,2026-06-20T10:15:00,2026-06-20T23:15:00,ECONOMY,O,780,513.27,256
SIN,BCN,SQ,SGD,B777-300ER,2026-06-21T23:05:00,2026-06-22T12:45:00,ECONOMY,O,820,768.5,28
BCN,SIN,SQ,EUR,B777-300ER,2026-06-21T11:20:00,2026-06-22T00:20:00,ECONOMY,O,780,514.94,355
SIN,BCN,SQ,SGD,A350-900,2026-06-22T00:10:00,2026-06-22T13:50:00,ECONOMY,O,820,737.0,445
BCN,SIN,SQ,EUR,A350-900,2026-06-22T12:25:00,2026-06-23T01:25:00,ECONOMY,O,780,493.83,35
SIN,BCN,SQ,SGD,B777-300ER,2026-06-23T01:15:00,2026-06-23T14:55:00,ECONOMY,O,820,724.5,226
BCN,SIN,SQ,EUR,B777-300ER,2026-06-23T13:30:00,2026-06-24T02:30:00,ECONOMY,O,780,485.46,163
SIN,BCN,SQ,SGD,A350-900,2026-06-24T23:50:00,2026-06-25T13:30:00,ECONOMY,O,820,727.0,163
BCN,SIN,SQ,EUR,A350-900,2026-06-24T10:35:00,2026-06-24T23:35:00,ECONOMY,O,780,487.13,183
SIN,BCN,SQ,SGD,B777-300ER,2026-06-25T00:55:00,2026-06-25T14:35:00,ECONOMY,O,820,732.0,101
BCN,SIN,SQ,EUR,B777-300ER,2026-06-25T11:15:00,2026-06-26T00:15:00,ECONOMY,O,780,490.48,442
SIN,BCN,SQ,SGD,A350-900,2026-06-26T01:00:00,2026-06-26T14:40:00,ECONOMY,O,820,768.5,347
BCN,SIN,SQ,EUR,A350-900,2026-06-26T12:20:00,2026-06-27T01:20:00,ECONOMY,O,780,514.94,489
SIN,BCN,SQ,SGD,B777-300ER,2026-06-27T23:05:00,2026-06-28T12:45:00,ECONOMY,O,820,771.0,190
BCN,SIN,SQ,EUR,B777-300ER,2026-06-27T13:25:00,2026-06-28T02:25:00,ECONOMY,O,780,516.62,140
SIN,BCN,SQ,SGD,A350-900,2026-06-28T00:10:00,2026-06-28T13:50:00,ECONOMY,O,820,773.5,459
BCN,SIN,SQ,EUR,A350-900,2026-06-28T10:30:00,2026-06-28T23:30:00,ECONOMY,O,780,518.29,490
SIN,BCN,SQ,SGD,B777-300ER,2026-06-29T01:15:00,2026-06-29T14:55:00,ECONOMY,O,820,742.0,307
BCN,SIN,SQ,EUR,B777-300ER,2026-06-29T11:35:00,2026-06-30T00:35:00,ECONOMY,O,780,497.18,284
SIN,BCN,SQ,SGD,A350-900,2026-06-30T23:50:00,2026-07-01T13:30:00,ECONOMY,O,820,717.0,282
BCN,SIN,SQ,EUR,A350-900,2026-06-30T12:15:00,2026-07-01T01:15:00,ECONOMY,O,780,480.43,426
SIN,BCN,SQ,SGD,B777-300ER,2026-07-01T00:55:00,2026-07-01T14:35:00,ECONOMY,O,820,768.5,85
BCN,SIN,SQ,EUR,B777-300ER,2026-07-01T11:20:00,2026-07-02T00:20:00,ECONOMY,O,780,514.94,186
SIN,BCN,SQ,SGD,A350-900,2026-07-02T01:00:00,2026-07-02T14:40:00,ECONOMY,O,820,786.0,193
BCN,SIN,SQ,EUR,A350-900,2026-07-02T12:25:00,2026-07-03T01:25:00,ECONOMY,O,780,526.67,328
SIN,BCN,SQ,SGD,B777-300ER,2026-07-03T23:05:00,2026-07-04T12:45:00,ECONOMY,O,820,822.5,140
BCN,SIN,SQ,EUR,B777-300ER,2026-07-03T13:30:00,2026-07-04T02:30:00,ECONOMY,O,780,551.12,372
